timestamp_unix,elapsed_s,controller_id,kd_applied,tau_max_nm,watchdog_s,position_rev,velocity_rps,velocity_rpm,measured_torque_nm
1775350499.302918,17.084519,1,1.160000,0.600000,0.100000,-20.081848145,-2.154466629,-129.267997742,0.123827837
1775350499.321861,17.103462,1,1.160000,0.600000,0.100000,-20.112350464,-2.090990543,-125.459432602,0.123721063
1775350499.332619,17.114220,1,1.160000,0.600000,0.100000,-20.132385254,-1.915437102,-114.926226139,0.113305584
1775350499.343044,17.124645,1,1.160000,0.600000,0.100000,-20.154205322,-2.212356329,-132.741379738,0.129355073
1775350499.351306,17.132907,1,1.160000,0.600000,0.100000,-20.175399780,-2.100497007,-126.029820442,0.124653168
1775350499.358962,17.140563,1,1.160000,0.600000,0.100000,-20.196228027,-2.258921385,-135.535283089,0.131171346
1775350499.367533,17.149134,1,1.160000,0.600000,0.100000,-20.214172363,-2.142690659,-128.561439514,0.122919202
1775350499.373950,17.155551,1,1.160000,0.600000,0.100000,-20.229690552,-2.295267582,-137.716054916,0.135140449
1775350499.380257,17.161858,1,1.160000,0.600000,0.100000,-20.243087769,-2.126358747,-127.581524849,0.120710716
1775350499.386922,17.168524,1,1.160000,0.600000,0.100000,-20.257843018,-2.227449894,-133.646993637,0.128464267
1775350499.393197,17.174799,1,1.160000,0.600000,0.100000,-20.271362305,-2.141071081,-128.464264870,0.123698562
1775350499.399767,17.181368,1,1.160000,0.600000,0.100000,-20.284881592,-2.120419979,-127.225198746,0.120353676
1775350499.406049,17.187650,1,1.160000,0.600000,0.100000,-20.299072266,-2.165771723,-129.946303368,0.123994127
1775350499.412613,17.194214,1,1.160000,0.600000,0.100000,-20.307006836,-1.298356533,-77.901391983,0.075863905
1775350499.419006,17.200607,1,1.160000,0.600000,0.100000,-20.319808960,-2.014189482,-120.851368904,0.119041748
1775350499.436656,17.218258,1,1.160000,0.600000,0.100000,-20.352264404,-1.993769646,-119.626178741,0.118505977
1775350499.445008,17.226609,1,1.160000,0.600000,0.100000,-20.372131348,-2.267836809,-136.070208549,0.130551308
1775350499.456193,17.237794,1,1.160000,0.600000,0.100000,-20.394836426,-2.072041750,-124.322504997,0.121293075
1775350499.463795,17.245396,1,1.160000,0.600000,0.100000,-20.413497925,-2.087302208,-125.238132477,0.119163498
1775350499.477519,17.259120,1,1.160000,0.600000,0.100000,-20.443313599,-2.220898151,-133.253889084,0.128381997
1775350499.491111,17.272712,1,1.160000,0.600000,0.100000,-20.467697144,-2.167736530,-130.064191818,0.124645181
1775350499.500013,17.281614,1,1.160000,0.600000,0.100000,-20.489318848,-2.093950987,-125.637059212,0.121746212
1775350499.512351,17.293952,1,1.160000,0.600000,0.100000,-20.507766724,-1.811578274,-108.694696426,0.104464449
1775350499.521428,17.303028,1,1.160000,0.600000,0.100000,-20.524658203,-1.880207539,-112.812452316,0.108283132
1775350499.531569,17.313171,1,1.160000,0.600000,0.100000,-20.549407959,-1.932668924,-115.960135460,0.112190366
1775350499.543498,17.325098,1,1.160000,0.600000,0.100000,-20.571197510,-2.002038002,-120.122280121,0.116773076
1775350499.550011,17.331612,1,1.160000,0.600000,0.100000,-20.586975098,-2.017296791,-121.037807465,0.116353765
1775350499.556456,17.338057,1,1.160000,0.600000,0.100000,-20.600387573,-2.083237886,-124.994273186,0.120890848
1775350499.562939,17.344540,1,1.160000,0.600000,0.100000,-20.614334106,-2.155712605,-129.342756271,0.121795788
1775350499.569357,17.350958,1,1.160000,0.600000,0.100000,-20.627883911,-2.127720833,-127.663249969,0.122979499
1775350499.575813,17.357415,1,1.160000,0.600000,0.100000,-20.641220093,-2.051794052,-123.107643127,0.118925132
1775350499.582241,17.363842,1,1.160000,0.600000,0.100000,-20.654617310,-2.102676868,-126.160612106,0.121673264
1775350499.588732,17.370333,1,1.160000,0.600000,0.100000,-20.668350220,-2.047436237,-122.846174240,0.117614076
1775350499.595450,17.377052,1,1.160000,0.600000,0.100000,-20.682205200,-2.121737003,-127.304220200,0.122563913
1775350499.610312,17.391913,1,1.160000,0.600000,0.100000,-20.707168579,-1.683190346,-100.991420746,0.096085735
1775350499.618433,17.400034,1,1.160000,0.600000,0.100000,-20.720245361,-1.733326197,-103.999571800,0.100379430
1775350499.628468,17.410069,1,1.160000,0.600000,0.100000,-20.739318848,-1.962271452,-117.736287117,0.111879408
1775350499.639114,17.420715,1,1.160000,0.600000,0.100000,-20.757888794,-2.143278360,-128.596701622,0.120459221
1775350499.648505,17.430106,1,1.160000,0.600000,0.100000,-20.783447266,-1.956961632,-117.417697906,0.113242455
1775350499.661487,17.443089,1,1.160000,0.600000,0.100000,-20.807861328,-2.199988842,-131.999330521,0.124973163
1775350499.671840,17.453441,1,1.160000,0.600000,0.100000,-20.826492310,-2.109847546,-126.590852737,0.123917289
1775350499.679121,17.460722,1,1.160000,0.600000,0.100000,-20.846603394,-1.961086869,-117.665212154,0.115190461
1775350499.695358,17.476959,1,1.160000,0.600000,0.100000,-20.867935181,-2.127842188,-127.670531273,0.123544142
1775350499.701869,17.483470,1,1.160000,0.600000,0.100000,-20.895401001,-2.043807507,-122.628450394,0.118212625
1775350499.708314,17.489915,1,1.160000,0.600000,0.100000,-20.908020020,-1.867654800,-112.059288025,0.108744144
1775350499.714669,17.496271,1,1.160000,0.600000,0.100000,-20.914794922,-1.234744430,-74.084665775,0.072312899
1775350499.721151,17.502752,1,1.160000,0.600000,0.100000,-20.927932739,-1.957510471,-117.450628281,0.113120608
1775350499.727575,17.509176,1,1.160000,0.600000,0.100000,-20.941146851,-1.983935475,-119.036128521,0.114779286
1775350499.733964,17.515565,1,1.160000,0.600000,0.100000,-20.952682495,-1.820582151,-109.234929085,0.105948910
1775350499.740474,17.522075,1,1.160000,0.600000,0.100000,-20.965988159,-2.078906059,-124.734363556,0.121753559
1775350499.746952,17.528554,1,1.160000,0.600000,0.100000,-20.979431152,-1.961023927,-117.661435604,0.112250037
1775350499.768430,17.550031,1,1.160000,0.600000,0.100000,-21.000976562,-2.057261467,-123.435688019,0.116277903
1775350499.778451,17.560052,1,1.160000,0.600000,0.100000,-21.037902832,-2.139722347,-128.383340836,0.125559554
1775350499.789790,17.571391,1,1.160000,0.600000,0.100000,-21.060943604,-2.107358694,-126.441521645,0.120171636
1775350499.822176,17.603777,1,1.160000,0.600000,0.100000,-21.083404541,-2.167750835,-130.065050125,0.125553370
1775350499.850314,17.631916,1,1.160000,0.600000,0.100000,-21.140365601,-1.830064297,-109.803857803,0.106147185
1775350499.859613,17.641214,1,1.160000,0.600000,0.100000,-21.204315186,-2.206841230,-132.410473824,0.126911521
1775350499.866132,17.647733,1,1.160000,0.600000,0.100000,-21.218856812,-2.071339846,-124.280390739,0.122130975
1775350499.872620,17.654221,1,1.160000,0.600000,0.100000,-21.233718872,-2.237273455,-134.236407280,0.129033610
1775350499.895078,17.676679,1,1.160000,0.600000,0.100000,-21.246780396,-2.064581156,-123.874869347,0.119121380
1775350499.901522,17.683124,1,1.160000,0.600000,0.100000,-21.294586182,-2.160587311,-129.635238647,0.128572151
1775350499.907916,17.689517,1,1.160000,0.600000,0.100000,-21.307571411,-1.922194719,-115.331683159,0.112317331
1775350499.924755,17.706356,1,1.160000,0.600000,0.100000,-21.314147949,-1.243153214,-74.589192867,0.074331194
1775350499.932026,17.713628,1,1.160000,0.600000,0.100000,-21.349899292,-1.937192321,-116.231539249,0.111419760
1775350499.944244,17.725844,1,1.160000,0.600000,0.100000,-21.367736816,-2.128280640,-127.696838379,0.123953365
1775350499.952010,17.733612,1,1.160000,0.600000,0.100000,-21.389511108,-1.905585051,-114.335103035,0.112205967
1775350499.958612,17.740213,1,1.160000,0.600000,0.100000,-21.406921387,-2.185793161,-131.147589684,0.123988435
1775350499.967262,17.748863,1,1.160000,0.600000,0.100000,-21.423629761,-2.025296926,-121.517815590,0.117443658
1775350499.987124,17.768725,1,1.160000,0.600000,0.100000,-21.460296631,-2.138410330,-128.304619789,0.123936519
1775350499.998470,17.780071,1,1.160000,0.600000,0.100000,-21.485809326,-2.141651630,-128.499097824,0.124799311
1775350500.009966,17.791567,1,1.160000,0.600000,0.100000,-21.513656616,-1.778001547,-106.680092812,0.102752395
1775350500.017131,17.798733,1,1.160000,0.600000,0.100000,-21.521408081,-1.376654863,-82.599291801,0.081313267
1775350500.025301,17.806902,1,1.160000,0.600000,0.100000,-21.539947510,-2.207042456,-132.422547340,0.130096301
1775350500.038755,17.820356,1,1.160000,0.600000,0.100000,-21.566894531,-1.964285254,-117.857115269,0.114048511
1775350500.045179,17.826781,1,1.160000,0.600000,0.100000,-21.581924438,-2.229564428,-133.773865700,0.130773857
1775350500.051640,17.833241,1,1.160000,0.600000,0.100000,-21.594985962,-2.023917913,-121.435074806,0.117275864
1775350500.058110,17.839711,1,1.160000,0.600000,0.100000,-21.609680176,-2.261234999,-135.674099922,0.132237017
1775350500.064790,17.846392,1,1.160000,0.600000,0.100000,-21.623199463,-2.118661165,-127.119669914,0.123477422
1775350500.071253,17.852854,1,1.160000,0.600000,0.100000,-21.637771606,-2.163357735,-129.801464081,0.123707257
1775350500.077710,17.859311,1,1.160000,0.600000,0.100000,-21.651611328,-2.170700312,-130.242018700,0.126912102
1775350500.084201,17.865803,1,1.160000,0.600000,0.100000,-21.666000366,-2.178933859,-130.736031532,0.122903459
1775350500.090491,17.872093,1,1.160000,0.600000,0.100000,-21.679687500,-2.158874035,-129.532442093,0.125895754
1775350500.104387,17.885988,1,1.160000,0.600000,0.100000,-21.706863403,-2.099967718,-125.998063087,0.125045642
1775350500.112144,17.893745,1,1.160000,0.600000,0.100000,-21.719497681,-1.558890939,-93.533456326,0.089965612
1775350500.123016,17.904618,1,1.160000,0.600000,0.100000,-21.731948853,-1.820285201,-109.217112064,0.108874917
1775350500.131663,17.913265,1,1.160000,0.600000,0.100000,-21.757293701,-2.123975754,-127.438545227,0.123229384
1775350500.146114,17.927716,1,1.160000,0.600000,0.100000,-21.789413452,-2.140161514,-128.409690857,0.124278493
1775350500.163574,17.945176,1,1.160000,0.600000,0.100000,-21.826049805,-2.105311155,-126.318669319,0.121364497
1775350500.174641,17.956242,1,1.160000,0.600000,0.100000,-21.842102051,-2.151918650,-129.115118980,0.123274259
1775350500.200209,17.981809,1,1.160000,0.600000,0.100000,-21.865356445,-2.137791157,-128.267469406,0.122500688
1775350500.210635,17.992236,1,1.160000,0.600000,0.100000,-21.924499512,-1.493882060,-89.632923603,0.086293221
1775350500.217029,17.998630,1,1.160000,0.600000,0.100000,-21.933242798,-1.514746308,-90.884778500,0.091651917
1775350500.223333,18.004935,1,1.160000,0.600000,0.100000,-21.947906494,-2.120428085,-127.225685120,0.122436062
1775350500.229807,18.011408,1,1.160000,0.600000,0.100000,-21.959304810,-1.833733201,-110.023992062,0.104886435
1775350500.236330,18.017931,1,1.160000,0.600000,0.100000,-21.972442627,-2.025761843,-121.545710564,0.119299203
1775350500.242709,18.024311,1,1.160000,0.600000,0.100000,-21.985504150,-2.026051044,-121.563062668,0.115245193
1775350500.249331,18.030933,1,1.160000,0.600000,0.100000,-21.998138428,-1.931424618,-115.885477066,0.111239500
1775350500.255811,18.037413,1,1.160000,0.600000,0.100000,-22.011871338,-2.092776060,-125.566563606,0.122514829
1775350500.262170,18.043771,1,1.160000,0.600000,0.100000,-22.025817871,-2.111230850,-126.673851013,0.123893470
1775350500.278447,18.060049,1,1.160000,0.600000,0.100000,-22.056503296,-2.080413342,-124.824800491,0.123351723
1775350500.288138,18.069740,1,1.160000,0.600000,0.100000,-22.073394775,-1.999360681,-119.961640835,0.116205603
1775350500.297021,18.078622,1,1.160000,0.600000,0.100000,-22.097213745,-2.040513515,-122.430810928,0.119417235
1775350500.307094,18.088695,1,1.160000,0.600000,0.100000,-22.113906860,-2.070113897,-124.206833839,0.124091461
1775350500.323871,18.105473,1,1.160000,0.600000,0.100000,-22.129119873,-1.373565316,-82.413918972,0.080437757
1775350500.338363,18.119964,1,1.160000,0.600000,0.100000,-22.167251587,-1.913228750,-114.793725014,0.113095276
1775350500.346866,18.128467,1,1.160000,0.600000,0.100000,-22.188751221,-2.225661993,-133.539719582,0.126840755
1775350500.361787,18.143388,1,1.160000,0.600000,0.100000,-22.212951660,-2.019976854,-121.198611259,0.114349075
1775350500.373322,18.154923,1,1.160000,0.600000,0.100000,-22.237838745,-2.049783707,-122.987022400,0.118656687
1775350500.385419,18.167020,1,1.160000,0.600000,0.100000,-22.262176514,-2.098533154,-125.911989212,0.119105645
1775350500.397650,18.179251,1,1.160000,0.600000,0.100000,-22.296768188,-2.181265116,-130.875906944,0.129350707
1775350500.404415,18.186017,1,1.160000,0.600000,0.100000,-22.311950684,-2.076207638,-124.572458267,0.117635489
1775350500.411026,18.192628,1,1.160000,0.600000,0.100000,-22.322830200,-1.629737496,-97.784249783,0.094368376
1775350500.417539,18.199140,1,1.160000,0.600000,0.100000,-22.332656860,-1.665875435,-99.952526093,0.098419815
1775350500.423891,18.205493,1,1.160000,0.600000,0.100000,-22.346496582,-2.006452084,-120.387125015,0.118177846
1775350500.430338,18.211939,1,1.160000,0.600000,0.100000,-22.358459473,-1.923276424,-115.396585464,0.113469921
1775350500.436723,18.218324,1,1.160000,0.600000,0.100000,-22.371856689,-2.051862478,-123.111748695,0.120746531
1775350500.443168,18.224770,1,1.160000,0.600000,0.100000,-22.384933472,-2.037973166,-122.278389931,0.117213897
1775350500.449572,18.231173,1,1.160000,0.600000,0.100000,-22.397811890,-2.016080379,-120.964822769,0.121326819
1775350500.465096,18.246698,1,1.160000,0.600000,0.100000,-22.426483154,-1.963434458,-117.806067467,0.113560028
1775350500.476321,18.257922,1,1.160000,0.600000,0.100000,-22.444381714,-2.195573807,-131.734428406,0.126565248
1775350500.485235,18.266836,1,1.160000,0.600000,0.100000,-22.468215942,-2.131433249,-127.885994911,0.124644972
1775350500.500321,18.281922,1,1.160000,0.600000,0.100000,-22.488830566,-2.081235886,-124.874153137,0.121975064
1775350500.518060,18.299662,1,1.160000,0.600000,0.100000,-22.527023315,-1.247014642,-74.820878506,0.073190585
1775350500.529385,18.310986,1,1.160000,0.600000,0.100000,-22.547485352,-2.109345913,-126.560754776,0.117768794
1775350500.537930,18.319532,1,1.160000,0.600000,0.100000,-22.568710327,-1.835873961,-110.152437687,0.109077960
1775350500.546567,18.328169,1,1.160000,0.600000,0.100000,-22.587936401,-2.194939137,-131.696348190,0.129980549
1775350500.560713,18.342313,1,1.160000,0.600000,0.100000,-22.603118896,-1.995748878,-119.744932652,0.114897020
1775350500.567133,18.348734,1,1.160000,0.600000,0.100000,-22.632919312,-2.001279831,-120.076789856,0.115272596
1775350500.573590,18.355191,1,1.160000,0.600000,0.100000,-22.646072388,-2.034353495,-122.061209679,0.116905287
1775350500.580192,18.361794,1,1.160000,0.600000,0.100000,-22.660644531,-2.179121971,-130.747318268,0.126474127
1775350500.586667,18.368268,1,1.160000,0.600000,0.100000,-22.673736572,-2.050737381,-123.044242859,0.118130140
1775350500.594007,18.375609,1,1.160000,0.600000,0.100000,-22.688079834,-2.174210787,-130.452647209,0.126614079
1775350500.600706,18.382307,1,1.160000,0.600000,0.100000,-22.703369141,-2.073810816,-124.428648949,0.119601034
1775350500.607264,18.388866,1,1.160000,0.600000,0.100000,-22.716796875,-2.019805670,-121.188340187,0.113535993
1775350500.614465,18.396066,1,1.160000,0.600000,0.100000,-22.725494385,-1.341587186,-80.495231152,0.080522634
1775350500.632547,18.414148,1,1.160000,0.600000,0.100000,-22.754028320,-2.136743307,-128.204598427,0.125028327
1775350500.640720,18.422322,1,1.160000,0.600000,0.100000,-22.778625488,-2.069820404,-124.189224243,0.120098867
1775350500.655065,18.436666,1,1.160000,0.600000,0.100000,-22.797698975,-2.189471245,-131.368274689,0.128039032
1775350500.664903,18.446504,1,1.160000,0.600000,0.100000,-22.825576782,-2.213312864,-132.798771858,0.130351797
1775350500.674764,18.456365,1,1.160000,0.600000,0.100000,-22.849243164,-2.132209063,-127.932543755,0.120375089
1775350500.694702,18.476303,1,1.160000,0.600000,0.100000,-22.878890991,-2.280269146,-136.816148758,0.132683158
1775350500.711974,18.493575,1,1.160000,0.600000,0.100000,-22.928253174,-1.739673734,-104.380424023,0.096778534
1775350500.721411,18.503013,1,1.160000,0.600000,0.100000,-22.944885254,-1.968635917,-118.118155003,0.115203544
1775350500.733348,18.514949,1,1.160000,0.600000,0.100000,-22.964462280,-1.991720676,-119.503240585,0.116223730
1775350500.742021,18.523622,1,1.160000,0.600000,0.100000,-22.987716675,-2.059876204,-123.592572212,0.117232271
1775350500.751358,18.532960,1,1.160000,0.600000,0.100000,-23.007308960,-1.966248631,-117.974917889,0.111890309
1775350500.760709,18.542311,1,1.160000,0.600000,0.100000,-23.029174805,-2.178422451,-130.705347061,0.128606215
1775350500.767441,18.549043,1,1.160000,0.600000,0.100000,-23.042922974,-2.144601107,-128.676066399,0.125107586
1775350500.774056,18.555657,1,1.160000,0.600000,0.100000,-23.058380127,-2.187093258,-131.225595474,0.126251519
1775350500.780438,18.562040,1,1.160000,0.600000,0.100000,-23.071243286,-2.025871038,-121.552262306,0.113448575
1775350500.786812,18.568413,1,1.160000,0.600000,0.100000,-23.085693359,-2.227698326,-133.661899567,0.131511614
1775350500.793317,18.574919,1,1.160000,0.600000,0.100000,-23.098983765,-2.083241701,-124.994502068,0.119136088
1775350500.799880,18.581482,1,1.160000,0.600000,0.100000,-23.113037109,-2.163796186,-129.827771187,0.125932783
1775350500.806236,18.587838,1,1.160000,0.600000,0.100000,-23.126190186,-2.030481815,-121.828908920,0.116297007
1775350500.812888,18.594489,1,1.160000,0.600000,0.100000,-23.134323120,-1.303311944,-78.198716640,0.075052068
1775350500.828340,18.609942,1,1.160000,0.600000,0.100000,-23.163177490,-2.108438969,-126.506338120,0.123696811
1775350500.837030,18.618632,1,1.160000,0.600000,0.100000,-23.180847168,-2.090382814,-125.422968864,0.121676348
1775350500.848038,18.629639,1,1.160000,0.600000,0.100000,-23.203460693,-2.128752947,-127.725176811,0.128356874
1775350500.857646,18.639247,1,1.160000,0.600000,0.100000,-23.220169067,-2.077895880,-124.673752785,0.119424887
1775350500.865742,18.647344,1,1.160000,0.600000,0.100000,-23.240432739,-2.010124445,-120.607466698,0.117179759
1775350500.877319,18.658921,1,1.160000,0.600000,0.100000,-23.267349243,-2.123251915,-127.395114899,0.124396466
1775350500.890638,18.672239,1,1.160000,0.600000,0.100000,-23.294204712,-2.093851328,-125.631079674,0.121007964
1775350500.918019,18.699621,1,1.160000,0.600000,0.100000,-23.325607300,-2.185216188,-131.112971306,0.127510831
1775350500.927438,18.709040,1,1.160000,0.600000,0.100000,-23.362869263,-2.021801949,-121.308116913,0.115568794
1775350500.947222,18.728823,1,1.160000,0.600000,0.100000,-23.391967773,-2.005966187,-120.357971191,0.115751155
1775350500.955872,18.737474,1,1.160000,0.600000,0.100000,-23.419448853,-1.947502494,-116.850149632,0.116934277
1775350500.969559,18.751161,1,1.160000,0.600000,0.100000,-23.441055298,-2.109696150,-126.581768990,0.121156059
1775350500.981359,18.762960,1,1.160000,0.600000,0.100000,-23.475784302,-2.164423943,-129.865436554,0.122402288
1775350500.987883,18.769485,1,1.160000,0.600000,0.100000,-23.489379883,-2.030804873,-121.848292351,0.120148420
1775350500.994434,18.776036,1,1.160000,0.600000,0.100000,-23.502853394,-2.029905319,-121.794319153,0.115114786
1775350501.001117,18.782718,1,1.160000,0.600000,0.100000,-23.516693115,-2.117337465,-127.040247917,0.123831362
1775350501.007877,18.789479,1,1.160000,0.600000,0.100000,-23.529968262,-1.939856052,-116.391363144,0.111446783
1775350501.014407,18.796009,1,1.160000,0.600000,0.100000,-23.538055420,-1.288878441,-77.332706451,0.074655585
1775350501.021077,18.802678,1,1.160000,0.600000,0.100000,-23.550704956,-1.892297268,-113.537836075,0.108565047
1775350501.027533,18.809135,1,1.160000,0.600000,0.100000,-23.563766479,-1.926739335,-115.604360104,0.113820992
1775350501.034514,18.816115,1,1.160000,0.600000,0.100000,-23.576110840,-1.865036130,-111.902167797,0.109085269
1775350501.052545,18.834146,1,1.160000,0.600000,0.100000,-23.607696533,-2.003618479,-120.217108727,0.115744621
1775350501.062467,18.844069,1,1.160000,0.600000,0.100000,-23.627685547,-2.120479345,-127.228760719,0.125795648
1775350501.069946,18.851547,1,1.160000,0.600000,0.100000,-23.647583008,-2.003004313,-120.180258751,0.114447691
1775350501.081507,18.863109,1,1.160000,0.600000,0.100000,-23.666198730,-2.101338863,-126.080331802,0.123862378
1775350501.090811,18.872412,1,1.160000,0.600000,0.100000,-23.692672729,-2.094606638,-125.676398277,0.120098002
1775350501.104421,18.886023,1,1.160000,0.600000,0.100000,-23.717895508,-2.062000275,-123.720016479,0.117703460
1775350501.116289,18.897891,1,1.160000,0.600000,0.100000,-23.735000610,-1.541884184,-92.513051033,0.089832120
1775350501.126539,18.908141,1,1.160000,0.600000,0.100000,-23.755554199,-2.233862638,-134.031758308,0.131406933
1775350501.135262,18.916864,1,1.160000,0.600000,0.100000,-23.775772095,-1.956068873,-117.364132404,0.113662928
1775350501.147024,18.928625,1,1.160000,0.600000,0.100000,-23.802795410,-2.083359241,-125.001554489,0.120066620
1775350501.159457,18.941059,1,1.160000,0.600000,0.100000,-23.829223633,-2.238294601,-134.297676086,0.128531575
1775350501.165984,18.947585,1,1.160000,0.600000,0.100000,-23.842987061,-2.015547991,-120.932879448,0.109138422
1775350501.172735,18.954337,1,1.160000,0.600000,0.100000,-23.856246948,-2.044068813,-122.644128799,0.121080771
1775350501.179484,18.961086,1,1.160000,0.600000,0.100000,-23.871047974,-2.154097557,-129.245853424,0.127156973
1775350501.185931,18.967533,1,1.160000,0.600000,0.100000,-23.884918213,-2.076887369,-124.613242149,0.123777695
1775350501.192353,18.973923,1,1.160000,0.600000,0.100000,-23.898376465,-2.132751465,-127.965087891,0.121263601
1775350501.199301,18.980903,1,1.160000,0.600000,0.100000,-23.912567139,-2.111974239,-126.718454361,0.123158492
1775350501.205926,18.987527,1,1.160000,0.600000,0.100000,-23.926635742,-2.092259407,-125.535564423,0.115777850
1775350501.212890,18.994492,1,1.160000,0.600000,0.100000,-23.936904907,-1.525393605,-91.523616314,0.089785777
1775350501.230588,19.012190,1,1.160000,0.600000,0.100000,-23.963973999,-2.020591974,-121.235518456,0.117894314
1775350501.238207,19.019808,1,1.160000,0.600000,0.100000,-23.983261108,-1.886475086,-113.188505173,0.108761378
1775350501.249731,19.031332,1,1.160000,0.600000,0.100000,-24.000198364,-2.058440208,-123.506412506,0.120156072
1775350501.258538,19.040139,1,1.160000,0.600000,0.100000,-24.022857666,-2.023858309,-121.431498528,0.121779241
1775350501.279689,19.061290,1,1.160000,0.600000,0.100000,-24.052276611,-2.145011663,-128.700699806,0.123473354
1775350501.298758,19.080359,1,1.160000,0.600000,0.100000,-24.106643677,-2.009161234,-120.549674034,0.117355026
1775350501.306377,19.087978,1,1.160000,0.600000,0.100000,-24.126235962,-2.063831329,-123.829879761,0.117190473
1775350501.314345,19.095947,1,1.160000,0.600000,0.100000,-24.137115479,-1.170528769,-70.231726170,0.069985174
1775350501.323266,19.104868,1,1.160000,0.600000,0.100000,-24.150390625,-1.988113403,-119.286804199,0.115715794
1775350501.331223,19.112824,1,1.160000,0.600000,0.100000,-24.170486450,-1.916926265,-115.015575886,0.111916244
1775350501.349561,19.131163,1,1.160000,0.600000,0.100000,-24.191390991,-2.204065084,-132.243905067,0.128284201
1775350501.358633,19.140234,1,1.160000,0.600000,0.100000,-24.228164673,-2.271310568,-136.278634071,0.132627696
1775350501.366132,19.147734,1,1.160000,0.600000,0.100000,-24.244293213,-2.040110111,-122.406606674,0.118840963
1775350501.373187,19.154789,1,1.160000,0.600000,0.100000,-24.260726929,-2.268183708,-136.091022491,0.128050834
1775350501.380905,19.162490,1,1.160000,0.600000,0.100000,-24.275405884,-2.098501682,-125.910100937,0.125514880
1775350501.387893,19.169495,1,1.160000,0.600000,0.100000,-24.291778564,-2.140257835,-128.415470123,0.126160964
1775350501.395243,19.176845,1,1.160000,0.600000,0.100000,-24.308792114,-2.291942596,-137.516555786,0.134365216
1775350501.402143,19.183745,1,1.160000,0.600000,0.100000,-24.323913574,-2.171590328,-130.295419693,0.128211305
1775350501.419516,19.201118,1,1.160000,0.600000,0.100000,-24.338760376,-2.090925694,-125.455541611,0.118430272
1775350501.426723,19.208325,1,1.160000,0.600000,0.100000,-24.370483398,-2.197962046,-131.877722740,0.127293468
1775350501.436775,19.218376,1,1.160000,0.600000,0.100000,-24.384445190,-1.944156051,-116.649363041,0.112249047
1775350501.445058,19.226659,1,1.160000,0.600000,0.100000,-24.405822754,-2.096758366,-125.805501938,0.119116113
1775350501.460949,19.242550,1,1.160000,0.600000,0.100000,-24.426528931,-1.972679019,-118.360741138,0.113533273
1775350501.473734,19.255336,1,1.160000,0.600000,0.100000,-24.468276978,-2.209403276,-132.564196587,0.129234061
1775350501.482092,19.263694,1,1.160000,0.600000,0.100000,-24.485305786,-2.091074467,-125.464468002,0.121936969
1775350501.492518,19.274119,1,1.160000,0.600000,0.100000,-24.507232666,-2.045681953,-122.740917206,0.118480071
1775350501.502935,19.284537,1,1.160000,0.600000,0.100000,-24.529434204,-2.060446501,-123.626790047,0.115634769
1775350501.517874,19.299475,1,1.160000,0.600000,0.100000,-24.553405762,-1.363870025,-81.832201481,0.071735278
1775350501.524309,19.305911,1,1.160000,0.600000,0.100000,-24.568786621,-2.029945374,-121.796722412,0.121265031
1775350501.530676,19.312278,1,1.160000,0.600000,0.100000,-24.581207275,-1.981426716,-118.885602951,0.116567142
1775350501.537124,19.318725,1,1.160000,0.600000,0.100000,-24.594589233,-2.028865814,-121.731948853,0.117205888
1775350501.543993,19.325595,1,1.160000,0.600000,0.100000,-24.609252930,-2.164769888,-129.886193275,0.127344280
1775350501.550534,19.332136,1,1.160000,0.600000,0.100000,-24.623184204,-2.094545603,-125.672736168,0.118473694
1775350501.556925,19.338527,1,1.160000,0.600000,0.100000,-24.636352539,-2.038797140,-122.327828407,0.117236912
1775350501.563342,19.344944,1,1.160000,0.600000,0.100000,-24.649276733,-2.042394638,-122.543678284,0.118560031
1775350501.569953,19.351555,1,1.160000,0.600000,0.100000,-24.664031982,-2.184403181,-131.064190865,0.125906765
1775350501.584914,19.366517,1,1.160000,0.600000,0.100000,-24.689895630,-2.161204338,-129.672260284,0.121951796
1775350501.592653,19.374255,1,1.160000,0.600000,0.100000,-24.710021973,-2.018839598,-121.130375862,0.118310794
1775350501.607166,19.388768,1,1.160000,0.600000,0.100000,-24.733612061,-2.160429955,-129.625797272,0.125930160
1775350501.616414,19.398015,1,1.160000,0.600000,0.100000,-24.751892090,-1.450562239,-87.033734322,0.083153628
1775350501.626708,19.408310,1,1.160000,0.600000,0.100000,-24.770950317,-2.033318281,-121.999096870,0.114400737
1775350501.639506,19.421108,1,1.160000,0.600000,0.100000,-24.801696777,-2.106763124,-126.405787468,0.121413983
1775350501.655104,19.436706,1,1.160000,0.600000,0.100000,-24.828582764,-2.071441650,-124.286499023,0.120268315
1775350501.662778,19.444380,1,1.160000,0.600000,0.100000,-24.847549438,-2.012411356,-120.744681358,0.119561553
1775350501.672895,19.454497,1,1.160000,0.600000,0.100000,-24.862319946,-1.959619761,-117.577185631,0.114114121
1775350501.685277,19.466878,1,1.160000,0.600000,0.100000,-24.885238647,-2.052207708,-123.132462502,0.117215447
1775350501.696175,19.477777,1,1.160000,0.600000,0.100000,-24.917922974,-2.061939001,-123.716340065,0.119803317
1775350501.702726,19.484328,1,1.160000,0.600000,0.100000,-24.932098389,-2.006150007,-120.369000435,0.114515707
1775350501.709081,19.490683,1,1.160000,0.600000,0.100000,-24.945602417,-2.024571657,-121.474299431,0.115096487
